label,contrast,dissimilarity,homogeneity,energy,correlation,asm
freshapples,3089.778523489933,12.116778523489934,0.9524839522115779,0.9147892728055058,0.5969795360275237,0.8368394136400262
freshapples,5574.402684563758,21.86040268456376,0.9142742489994193,0.8464671120463252,0.5820546286044942,0.716506571776046
freshapples,6423.946308724832,25.19194630872483,0.901209572959665,0.8387612926711089,0.5237735055335583,0.7035205060833095
freshapples,1780.5503355704698,6.98255033557047,0.972617870765994,0.939514469555297,0.6980303690731102,0.8826874385037712
freshapples,5492.939597315436,21.540939597315436,0.9155270261539162,0.854961141466976,0.5593483709273184,0.7309585534185146
freshapples,4038.241610738255,15.836241610738256,0.9378980467699343,0.8906610846417109,0.5817329569777577,0.793277167695149
freshapples,3025.771812080537,11.865771812080537,0.9534682771186828,0.8936747501770117,0.7035740143829603,0.7986545591039442
freshapples,2449.7114093959735,9.606711409395974,0.9623272012826258,0.9260609706817128,0.6451163485901226,0.857588921419956
freshapples,4017.8758389261748,15.756375838926175,0.9382112410585586,0.8908361693218042,0.5837371923512709,0.7935890805719462
freshapples,6723.614093959732,26.36711409395973,0.8966011427127651,0.8268091180668129,0.5377261085692557,0.6836133177184209
freshapples,5562.765100671141,21.814765100671142,0.9144532171643475,0.862550558378928,0.5187896053906302,0.7439934657598005
freshapples,5391.1107382550335,21.141610738255032,0.9170929975970377,0.8483570367050357,0.5940959335453679,0.7197096617269493
freshapples,3985.8724832214766,15.630872483221475,0.9387034035121109,0.8990164716169041,0.5433368885629258,0.8082306162385078
freshapples,4620.120805369128,18.118120805369127,0.9289496385235272,0.86074969531582,0.6320613884131652,0.740890037986277
freshapples,5359.107382550336,21.016107382550338,0.91758516005059,0.8707443648627523,0.504056863452966,0.758195748940238
freshapples,2961.7651006711408,11.614765100671141,0.9544526020257875,0.9155084175789092,0.6152085463706825,0.8381556626578384
freshapples,6231.926174496644,24.438926174496643,0.9041625476809793,0.8361183401015162,0.5526819154931852,0.6990938786541147
freshapples,6179.557046979866,24.23355704697987,0.9049679044231559,0.8370743038629421,0.55446983840374,0.7006933901876291
freshapples,4945.973154362416,19.395973154362416,0.923938529905539,0.8643789059798448,0.5833827583160123,0.7471508931029133
freshapples,4497.926174496644,17.638926174496643,0.9308288042552726,0.8737223736409763,0.5983535343961376,0.7633907862008218
freshapples,5527.852348993289,21.67785234899329,0.9149901216591318,0.8551115196300473,0.5549152698702845,0.7312157110040087
freshapples,5277.644295302013,20.69664429530201,0.918837937205087,0.8597826987710885,0.564101859463934,0.7392262891060963
freshapples,4451.375838926175,17.456375838926174,0.9315446769149852,0.8731230373582175,0.6063147593829151,0.7623438383656392
freshapples,5248.55033557047,20.58255033557047,0.9192853576174073,0.8622716755074791,0.5572037271613057,0.7435124423824753
freshapples,2647.5503355704695,10.38255033557047,0.9592847424788474,0.9246316949475575,0.6158811070012437,0.854943771301593
freshapples,4719.040268456376,18.506040268456378,0.9274284091216379,0.8665488353660693,0.6007821000189414,0.7509068840742911
freshapples,4061.51677852349,15.92751677852349,0.937540110440078,0.8874583309012751,0.5940363103075763,0.7875822890860772
freshapples,3014.1342281879197,11.82013422818792,0.9536472452836109,0.9157071552698892,0.6047474956040949,0.8385195942124729
freshapples,4649.214765100672,18.23221476510067,0.9285022181112067,0.8655576933775933,0.6123105724553486,0.7491901205651398
freshapples,5367.835570469799,21.050335570469798,0.9174509339268939,0.8499134932823991,0.5911553970836313,0.7223529460634907
freshapples,7782.63422818792,30.52013422818792,0.8803150397043041,0.8094997348849744,0.499947162453106,0.6552898207788439
freshapples,4771.4093959731545,18.711409395973156,0.9266230523794612,0.8714899663778292,0.5746482167613296,0.7594947614972297
freshapples,2164.5906040268455,8.488590604026845,0.9667119213233654,0.9288997547046437,0.6828594419864163,0.8628547542903473
freshapples,3785.1241610738257,14.843624161073825,0.9417906043571214,0.8817598062056509,0.6528443607249789,0.777500355839827
freshapples,6377.395973154363,25.009395973154366,0.9019254456193774,0.8148363689626991,0.6038683943802275,0.6639583081843159
freshapples,3485.4563758389263,13.668456375838927,0.946399034604021,0.8910250518302246,0.6549516137400375,0.7939256429890545
freshapples,4701.58389261745,18.43758389261745,0.9276968613690302,0.8725146303071345,0.5787493524823681,0.7612817800999956
freshapples,3505.8221476510066,13.748322147651006,0.9460858403153969,0.890180510560088,0.6556503922993805,0.7924213413810189
freshapples,7130.9295302013425,27.964429530201343,0.8903372569402801,0.8177193271395562,0.5307408803281501,0.6686648979775686
freshapples,2371.1577181208054,9.298657718120806,0.9635352363958909,0.9125475113808068,0.7240014506884674,0.8327429605273037
freshapples,5801.335570469799,22.750335570469797,0.9107843697833206,0.8200191119318235,0.6377876599962368,0.6724313439334565
freshapples,4823.778523489933,18.91677852348993,0.9258176956372847,0.8728025160031931,0.56243121714364,0.7617842319415041
freshapples,6051.543624161074,23.731543624161073,0.9069365542373655,0.8390805978679767,0.5600600297370196,0.7040562497184812
freshapples,4311.724832214765,16.908724832214766,0.9336922948941229,0.8775847777082122,0.6051479268045892,0.7701550420651723
freshapples,3258.523489932886,12.778523489932887,0.9498889138201199,0.8877213701469735,0.6950908233958301,0.7880492310156199
freshapples,4410.644295302014,17.296644295302016,0.9321710654922337,0.8700492683587234,0.6227165636721835,0.7569857293715498
freshapples,5879.8892617449665,23.058389261744967,0.9095763346700556,0.8248697319099928,0.6190087574378865,0.6804100746212633
freshapples,3354.53355704698,13.15503355704698,0.9484124264594627,0.8930147904835066,0.6641329374881245,0.7974754160223013
freshapples,7410.231543624161,29.05973154362416,0.8860420209820047,0.7955770531000034,0.5717155930679658,0.6329428474192855
freshapples,4131.342281879195,16.201342281879196,0.9364663014505091,0.8798722642050141,0.6180129480575602,0.774175201317258
freshapples,5463.845637583892,21.42684563758389,0.9159744465662367,0.8365733258104947,0.6234997685741657,0.6998549294576321
freshapples,4346.637583892617,17.045637583892617,0.9331553903993385,0.859733323784512,0.6632144540304762,0.7391413880255645
freshapples,7253.124161073826,28.443624161073828,0.8884580912085347,0.8040288792256722,0.5616042524801761,0.6464624386288906
freshapples,3322.5302013422815,13.029530201342281,0.948904588913015,0.8993548272765344,0.6418713092274703,0.808839105345605
freshapples,3083.9597315436245,12.093959731543626,0.952573436294042,0.915817522903537,0.5914973090137409,0.8387217352571705
freshapples,2665.0067114093963,10.451006711409397,0.9590162902314552,0.9049883760483045,0.7107493071651451,0.8190039607825473
freshapples,2761.01677852349,10.82751677852349,0.957539802870798,0.9104878772981247,0.6742648248635633,0.828988174706845
freshapples,3468.0,13.600000000000001,0.9466674868514133,0.8854728292474171,0.6776448340410308,0.7840621313354255
freshapples,6674.154362416107,26.173154362416106,0.8973617574137097,0.8153409334137489,0.5778124448034665,0.6647808377000034
freshapples,4172.073825503356,16.361073825503357,0.9358399128732607,0.8804349466252196,0.6106491731583983,0.7751656952389533
freshapples,1928.9295302013425,7.564429530201343,0.9703360266631602,0.9252545545259915,0.7423163361666298,0.8560959906710909
freshapples,5373.654362416108,21.07315436241611,0.9173614498444298,0.8508459346781609,0.5873182212439575,0.7239388045583532
freshapples,3278.8892617449665,12.858389261744968,0.9495757195314956,0.8953521139275644,0.6648656711526805,0.8016554079145584
freshapples,4247.718120805369,16.657718120805367,0.9346766198012277,0.8851263172059268,0.5798920750967733,0.7834485974105271
freshapples,5231.093959731544,20.514093959731543,0.9195538098647995,0.8494278609422063,0.6066076422314453,0.7215276909448523
freshapples,3985.8724832214766,15.630872483221475,0.9387034035121109,0.8990164716169041,0.5433368885629258,0.8082306162385078
freshapples,3572.738255033557,14.010738255033557,0.9450567733670601,0.9066440675972961,0.564182605865288,0.8220034653093704
freshapples,2438.0738255033557,9.561073825503355,0.962506169447554,0.92315473730513,0.6643196361425807,0.8522146690089035
freshapples,3380.718120805369,13.25771812080537,0.9480097480883743,0.8938353770721132,0.6574360142149275,0.7989416813056468
freshapples,3700.751677852349,14.512751677852348,0.9430881235528504,0.8976480826786862,0.5950833214641789,0.8057720803367215
freshapples,1483.7919463087248,5.818791946308725,0.9771815589716617,0.957482299365208,0.6254889244801545,0.9167723535976858
freshapples,2673.734899328859,10.485234899328859,0.9588820641077591,0.9175661959643007,0.653430310831654,0.8419277239763974
freshapples,5283.463087248322,20.71946308724832,0.9187484531226229,0.8476545244816398,0.6071537363079319,0.7185181928741948
freshapples,5574.402684563758,21.86040268456376,0.9142742489994193,0.8490707601276215,0.5728615713243255,0.720921155703697
freshapples,5626.771812080537,22.065771812080534,0.9134688922572427,0.8566839659896714,0.5373784519941888,0.7339074175837925
freshapples,7366.5906040268455,28.888590604026845,0.8867131516004852,0.8104025212172699,0.5333952282636658,0.6567522463953075
freshapples,5952.624161073825,23.343624161073826,0.9084577836392547,0.8497761187964352,0.5298635996721636,0.7221194520767332
freshapples,6429.765100671141,25.21476510067114,0.9011200888772007,0.83957603107516,0.520012141598182,0.7048879119559179
freshapples,4896.513422818792,19.202013422818794,0.9246991446064836,0.8625093767118097,0.5961188137951777,0.7439224249157945
freshapples,7180.3892617449665,28.158389261744965,0.8895766422393355,0.8104699542717004,0.5491144996817879,0.6568615467771722
freshapples,3031.5906040268455,11.888590604026845,0.9533787930362185,0.8964135994399595,0.6932653915348008,0.8035573412609041
freshapples,3287.6174496644294,12.89261744966443,0.9494414934077996,0.9007169360592446,0.640674177791153,0.8112909989039534
freshapples,5056.5302013422815,19.82953020134228,0.9222383323387217,0.8721902588509521,0.5359334700704608,0.7607158476344908
freshapples,4096.4295302013425,16.06442953020134,0.9370032059452936,0.8938549069328248,0.5563361629929984,0.7989765946478888
freshapples,5108.899328859061,20.034899328859062,0.921432975596545,0.8682946023200763,0.5475983969970748,0.7539355164181794
freshapples,5423.114093959732,21.26711409395973,0.9166008351434852,0.8601828842971057,0.5458496067178207,0.7399145944376879
freshapples,3805.489932885906,14.923489932885905,0.9414774100684972,0.8932255373234708,0.6020154378878451,0.7978518605268031
freshapples,2862.8456375838923,11.226845637583892,0.9559738314276767,0.920799964329096,0.5998975966057264,0.8478725743084646
freshapples,7288.036912751678,28.580536912751676,0.8879211867137502,0.8092612260970627,0.5436047270768414,0.6549037320641212
freshapples,8853.291946308724,34.71879194630872,0.8638499685309149,0.7806637113494248,0.5011818949836583,0.6094358302178581
freshapples,7256.033557046981,28.45503355704698,0.8884133491673026,0.8154252467320489,0.527058245934701,0.6649183330080228
freshapples,8236.5,32.300000000000004,0.8733352812721066,0.7947511415877851,0.5085646843529923,0.6316293770550877
freshapples,6423.946308724832,25.19194630872483,0.9012095729596649,0.8320265862154657,0.5482757251421895,0.6922682401693617
freshapples,7375.318791946309,28.92281879194631,0.8865789254767892,0.8118256451594903,0.5281540536030437,0.6590608781386226
freshapples,8076.48322147651,31.67248322147651,0.8757960935398685,0.7840268188271824,0.5508304203195654,0.6146980526402714
freshapples,3948.05033557047,15.48255033557047,0.9392850500481275,0.8915753668850821,0.5899345913565185,0.7949066348362687
freshapples,4585.208053691275,17.981208053691276,0.9294865430183116,0.8702044560242707,0.6020668177438099,0.7572557952844967
freshapples,6656.697986577182,26.104697986577182,0.897630209661102,0.8294583250911254,0.5349027065444976,0.6880011130629751
freshapples,6761.436241610738,26.51543624161074,0.8960194961767488,0.8295363238819448,0.5245438338906016,0.6881305126395708
freshapples,6019.540268456376,23.606040268456375,0.9074287166909177,0.8496731536107919,0.5229502734219454,0.7219444679669083
freshapples,3206.1543624161072,12.573154362416107,0.9506942705622965,0.9091694873039876,0.6103347014132318,0.8265891566445956
freshapples,5996.265100671141,23.51476510067114,0.9077866530207741,0.8311145472063414,0.5911331683922111,0.6907513905780018
freshapples,5519.124161073825,21.643624161073824,0.915124347782828,0.8533900686390927,0.5626083463902515,0.7282746092518354
freshapples,4160.436241610739,16.31543624161074,0.9360188810381888,0.8798581917945488,0.6144754623863852,0.774150437667973
freshapples,6368.667785234899,24.9751677852349,0.9020596717430736,0.8357320077808029,0.5406165219300313,0.698447988829332
freshapples,7235.667785234899,28.3751677852349,0.8887265434559268,0.8155545459395218,0.5284506497470974,0.6651292174026195
freshapples,4663.761744966442,18.289261744966442,0.9282785079050466,0.8690923075106697,0.5972905323992813,0.7553214389742204
freshapples,7218.211409395973,28.306711409395973,0.8889949957033191,0.801605765368447,0.570978565988467,0.6425718030719337
freshapples,3561.1006711409395,13.96510067114094,0.9452357415319881,0.9029436141574302,0.5880060240963856,0.8153071703476821
freshapples,4573.5704697986575,17.93557046979866,0.9296655111832396,0.8660931509170896,0.6187653614961415,0.7501173460654925
freshapples,4547.385906040268,17.832885906040268,0.930068189554328,0.8736172398499722,0.5928231443268897,0.7632070817630838
freshapples,4128.432885906041,16.18993288590604,0.9365110434917412,0.8804139133778044,0.6161718188569261,0.7751286588692201
freshapples,7293.855704697987,28.603355704697986,0.8878317026312861,0.8253133936868454,0.4884385610182896,0.6811421977988978
freshapples,6869.083892617449,26.93758389261745,0.8943640406511634,0.8372929253062176,0.4833394805977751,0.7010594427678433
freshapples,6051.543624161074,23.731543624161073,0.9069365542373655,0.8601359458377976,0.4705073215962305,0.7398338453222828
freshapples,3485.4563758389263,13.668456375838927,0.9463990346040211,0.9080717436130412,0.570074998953901,0.8245942915484288
freshapples,6101.003355704697,23.925503355704695,0.9061759395364208,0.8520894571011732,0.5033619085096991,0.7260564429029722
freshapples,2877.392617449664,11.283892617449665,0.9557501212215166,0.9250142215128646,0.5664100685238689,0.855651310001051
freshapples,5539.4899328859065,21.723489932885908,0.9148111534942038,0.857415189141337,0.5442095253208649,0.7351608065702747
freshapples,4847.053691275168,19.008053691275165,0.9254597593074283,0.8815649793158654,0.5155189777739414,0.7771568127561822
freshapples,5798.426174496644,22.738926174496644,0.9108291118245526,0.8663245742479481,0.47003659567291534,0.7505182679458884
freshapples,4084.7919463087246,16.018791946308724,0.9371821741102216,0.8895512581498811,0.580721600740937,0.7913014408760365
freshapples,6295.93288590604,24.68993288590604,0.9031782227738745,0.8434662487163616,0.5185704452576869,0.7114353127236511
freshapples,6156.28187919463,24.14228187919463,0.9053258407530123,0.8346634898568054,0.5649592696765905,0.6966631412999414
freshapples,7450.963087248322,29.219463087248325,0.8854156324047562,0.8234490380369164,0.4802773435898768,0.678068318243923
freshapples,7270.580536912752,28.51208053691275,0.8881896389611426,0.8239808996690904,0.49576355630542335,0.6789445230194836
freshapples,7448.053691275168,29.20805369127517,0.8854603744459882,0.8271991312704879,0.46555888701143694,0.6842584027746499
freshapples,6374.486577181208,24.99798657718121,0.9019701876606094,0.8388195744353641,0.5286061514857155,0.7036182784559254
freshapples,6805.077181208054,26.686577181208055,0.8953483655582681,0.8375927759858943,0.48884158806112443,0.7015616583837565
freshapples,8088.120805369128,31.71812080536913,0.8756171253749404,0.8039325517156655,0.49184911521323743,0.6463075477080612
freshapples,8329.600671140939,32.66510067114094,0.8719035359526814,0.801547084849927,0.47892101440859064,0.642477729231416
freshapples,7180.3892617449665,28.158389261744965,0.8895766422393355,0.8211448619668392,0.5145932745932746,0.6742788843345395
freshapples,3520.3691275167785,13.805369127516778,0.9458621301092366,0.8999073033722433,0.610398411438006,0.8098331546627029
freshapples,4250.627516778523,16.669127516778524,0.9346318777599957,0.8938227087505204,0.5330274965315832,0.7989190346781176
freshapples,7128.020134228188,27.95302013422819,0.8903819989815123,0.8249553481957818,0.5058736581456964,0.6805513265168236
freshapples,5286.372483221477,20.73087248322148,0.9187037110813908,0.8652452063143907,0.5398143541281125,0.7486492670500327
freshapples,7546.973154362417,29.59597315436242,0.883939145044099,0.8005080790293654,0.5476810923380029,0.6408131845912847
freshapples,6761.436241610738,26.51543624161074,0.8960194961767488,0.8241810256349518,0.5430479138913631,0.6792743630166811
freshapples,5612.224832214764,22.008724832214764,0.9136926024634029,0.8470562836388191,0.5761620121732105,0.7175043476520075
freshapples,4669.580536912752,18.312080536912752,0.9281890238225824,0.8812218484062533,0.5419941946925487,0.7765519461085336
freshapples,7709.89932885906,30.23489932885906,0.8814335907351051,0.7977885569406308,0.5422493264103485,0.6364665815854141
freshapples,5123.446308724832,20.091946308724832,0.9212092653903848,0.8777248406280536,0.4981894634634452,0.770400895855542
freshapples,3273.0704697986575,12.835570469798657,0.9496652036139597,0.907490413504366,0.6087683472085362,0.8235388506023251
freshapples,2999.587248322148,11.763087248322147,0.9538709554897711,0.9099633700511066,0.6395123477524038,0.8280333348347672
freshapples,4169.164429530201,16.3496644295302,0.9358846549144926,0.8840240664797311,0.5954704098987007,0.7814985501153601
freshapples,4006.238255033557,15.710738255033556,0.9383902092234867,0.8907136959754404,0.5859890063194692,0.7933708881982292
freshapples,6973.822147651007,27.348322147651007,0.8927533271668101,0.8094302943542171,0.56941609837229,0.6551774014183546
freshapples,8347.057046979866,32.73355704697987,0.8716350837052891,0.7928567694566996,0.505309526080159,0.6286218568733141
freshapples,8667.090604026846,33.98859060402685,0.8667134591697652,0.7855242913072027,0.5015923195153101,0.6170484122336831
freshapples,6167.919463087249,24.18791946308725,0.905146872588084,0.8351812467768863,0.562105366199022,0.6975277149677942
freshapples,5164.177852348994,20.251677852348994,0.9205828768131363,0.854343905491783,0.5968313569181658,0.7299035088509526
freshapples,4719.040268456376,18.506040268456378,0.9274284091216379,0.8638770565353683,0.61068341991865,0.7462835688082119
freshapples,7174.5704697986575,28.135570469798655,0.8896661263217996,0.8175789673029917,0.5272744114956636,0.6684353677762264
freshapples,6834.1711409395975,26.8006711409396,0.8949009451459479,0.8235439001355395,0.5384672208774537,0.6782245554504553
freshapples,4753.953020134229,18.64295302013423,0.9268915046268535,0.8744107063328987,0.5638925860199152,0.7645940833495989
freshapples,5682.0503355704695,22.28255033557047,0.912618793473834,0.8398160488470588,0.5934979962806778,0.7052909959010855
freshapples,7957.197986577181,31.20469798657718,0.877630517230382,0.7940882893493482,0.5329821623439489,0.6305762112817741
freshapples,4739.406040268456,18.585906040268455,0.9271152148330135,0.8710459721718384,0.5804049770232391,0.7587210856367831
freshapples,5641.318791946308,22.122818791946308,0.9132451820510824,0.850141765045539,0.5619027927363186,0.7227410206747443
freshapples,6714.885906040268,26.332885906040268,0.8967353688364612,0.8265316961167761,0.5394897629634349,0.6831546446856748
freshapples,4841.23489932886,18.98523489932886,0.9255492433898923,0.8659534277019151,0.5891534677239608,0.749875338948696
freshapples,5321.285234899328,20.867785234899326,0.9181668065866063,0.8494532778098974,0.5974527710744673,0.7215708711819787
freshapples,6138.825503355705,24.073825503355707,0.9055942930004044,0.8428652257676265,0.537409752795523,0.7104217888083119
freshapples,4099.338926174497,16.075838926174498,0.9369584639040616,0.8931344782183444,0.5598901369929237,0.7976891961823542
freshapples,5542.39932885906,21.734899328859058,0.9147664114529718,0.8461199546303294,0.58646140487346,0.7159189776236307
freshapples,7145.476510067114,28.021476510067114,0.8901135467341199,0.8245856414669785,0.5055557733404741,0.6799414801135084
freshapples,7384.046979865771,28.95704697986577,0.8864446993530931,0.8049161987642668,0.5483876751409638,0.6478900870331167
freshapples,4605.573825503356,18.061073825503357,0.9291733487296873,0.8727620153434338,0.5893455851018873,0.7617135354263321
freshapples,7593.523489932885,29.778523489932883,0.8832232723843864,0.8088620477007566,0.518639340004599,0.6542578122106611
freshapples,6045.724832214764,23.708724832214763,0.9070260383198295,0.8561692260208398,0.4909454798819814,0.7330257435851238
freshapples,5196.181208053691,20.377181208053692,0.9200907143595839,0.8773787350624167,0.4899819270296634,0.7697934447397263
freshapples,6912.724832214765,27.108724832214765,0.8936929100326829,0.8247937802656289,0.5269028880861216,0.6802847799648665
freshapples,6298.842281879194,24.701342281879192,0.9031334807326423,0.8325733964220274,0.558359808599994,0.6931784604297104
freshbanana,5219.456375838927,20.468456375838926,0.9197327780297276,0.8658060031748177,0.545361680901476,0.7496200351335525
freshbanana,3942.231543624161,15.45973154362416,0.9393745341305915,0.8980899560280743,0.5557971698085878,0.8065655691185084
freshbanana,3162.5134228187917,12.402013422818792,0.9513654011807771,0.9070616713521923,0.6286504292409855,0.8227608756362326
freshbanana,4265.174496644296,16.726174496644294,0.9344081675538355,0.9074537255486538,0.4308020730867017,0.8234722640121315
freshbanana,8216.134228187919,32.220134228187916,0.8736484755607308,0.8186416996415063,0.42419382172169884,0.6701742323919343
freshbanana,4911.060402684564,19.259060402684565,0.9244754344003235,0.8989671782652335,0.3811214178072162,0.8081419875981563
freshbanana,5155.4496644295305,20.21744966442953,0.9207171029368324,0.904253550245389,0.27480085598116527,0.8176744831313904
freshbanana,6592.6912751677855,25.853691275167783,0.8986145345682068,0.848739863081852,0.4622317999882135,0.7203593551842009
freshbanana,4928.51677852349,19.32751677852349,0.9242069821529313,0.8956442980708227,0.4068006851618244,0.8021787086667768
freshbanana,2912.3053691275168,11.420805369127516,0.9552132167267321,0.9125432730232625,0.6402127783592368,0.8327352251400086
freshbanana,4602.664429530201,18.049664429530203,0.9292180907709193,0.9027717795911406,0.4063340553268848,0.8149968860261549
freshbanana,5958.442953020134,23.366442953020137,0.9083682995567907,0.8577657400315409,0.4937437881782813,0.7357620647718571
freshbanana,2624.275167785235,10.291275167785235,0.9596426788087036,0.9520502422030117,0.2644962610972055,0.9063996636788132
freshbanana,7424.778523489933,29.11677852348993,0.8858183107758445,0.8144719498866,0.5151237223745734,0.6633645571520803
freshbanana,6284.295302013423,24.644295302013422,0.9033571909388025,0.8090381476183357,0.6256318625531376,0.654542724301708
freshbanana,9275.154362416106,36.3731543624161,0.8573623725522698,0.788978521372644,0.4411085590920563,0.6224871071873638
freshbanana,8766.010067114095,34.3765100671141,0.865192229767876,0.7729168030047416,0.5285766911619154,0.5974003843670705
freshbanana,6214.469798657718,24.370469798657716,0.9044309999283715,0.8728502686886968,0.3699854432953642,0.7618675915499301
freshbanana,7791.362416107382,30.55436241610738,0.8801808135806081,0.828866821810914,0.42259333965869894,0.6870202082989254
freshbanana,4265.174496644296,16.726174496644294,0.9344081675538355,0.9152332301285736,0.3509368212367989,0.8376518655315827
freshbanana,11323.369127516778,44.40536912751678,0.8258639755249166,0.7445399401206931,0.4230873305796305,0.5543397224349252
freshbanana,2694.10067114094,10.565100671140941,0.9585688698191348,0.9077820956916156,0.6958388289839742,0.8240683332582616
freshbanana,4084.7919463087246,16.018791946308724,0.9371821741102216,0.8954686863764182,0.5489205064572446,0.8018641682807081
freshbanana,14968.842281879195,58.70134228187919,0.7698021978611755,0.6179364639079999,0.47793737867693287,0.3818454734271229
freshbanana,5431.842281879194,21.301342281879194,0.9164666090197892,0.8508148529779648,0.581400370548016,0.7238859140479158
freshbanana,2030.758389261745,7.963758389261745,0.968770055220039,0.9374120235752025,0.6568221390867844,0.8787413019433559
freshbanana,3194.51677852349,12.52751677852349,0.9508732387272246,0.9137796838470607,0.5846952280711183,0.8349933106116342
freshbanana,8815.469798657718,34.57046979865772,0.8644316150669313,0.7679409999324853,0.5374213526475752,0.5897333793773054
freshbanana,2624.275167785235,10.291275167785235,0.9596426788087037,0.930282551417754,0.5789257735348905,0.865425625472326
freshbanana,6377.395973154363,25.009395973154366,0.9019254456193774,0.8324929943124014,0.5511357389449612,0.693044585579228
freshbanana,4911.060402684564,19.259060402684565,0.9244754344003234,0.8575903739509125,0.6121259805701916,0.735461249493266
freshbanana,3799.6711409395975,14.900671140939597,0.9415668941509613,0.8824135936915108,0.648679514199418,0.7786537503315667
freshbanana,3601.8322147651006,14.1248322147651,0.9446093529547396,0.8969235522746556,0.6132009861038205,0.8044718586249868
freshbanana,1821.2818791946308,7.1422818791946305,0.9719914821887456,0.9479090281282032,0.6227447559037692,0.8985315256069547
freshbanana,12903.171140939598,50.600671140939596,0.8015690471359211,0.6712398696660613,0.4916889478252625,0.450562962629311
freshbanana,6746.8892617449665,26.458389261744966,0.8962432063829089,0.8146979881129588,0.5734927184992817,0.6637328118353027
freshbanana,3619.288590604027,14.193288590604027,0.9443409007073473,0.8931751780099889,0.628130832399026,0.7977618986131755
freshbanana,10299.261744966443,40.38926174496645,0.8416131740385931,0.7165822933375372,0.5515690746517701,0.5134901831248843
freshbanana,5379.473154362416,21.095973154362415,0.9172719657619657,0.8490537174203924,0.5929128958564786,0.7208922150653875
freshbanana,9787.208053691274,38.381208053691275,0.8494877732954316,0.7496227312444804,0.5147914101402473,0.5619342391984345
freshbanana,3182.8791946308725,12.481879194630872,0.9510522068921528,0.9090493716382365,0.6148108701191952,0.8263707600758726
freshbanana,2158.7718120805366,8.465771812080536,0.9668014054058295,0.9343143715550855,0.6503875384261277,0.8729433448943742
freshbanana,5056.5302013422815,19.82953020134228,0.9222383323387218,0.8564444650713041,0.6007801725392488,0.7334971217512724
freshbanana,9126.775167785236,35.79127516778524,0.8596442166551036,0.7087887423729694,0.6276591785695825,0.5023814813146555
